title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
The Haunted World of El Superbeasto,en,9/12/2009,12.348,10000000,0,77,Released,"Action, Animation, Comedy, Horror"
Guinea Pig 4: Devil Woman Doctor,ja,9/10/1986,12.348,25000,0,48,Released,"Comedy, Horror"
American Carnage,en,7/15/2022,12.345,0,0,98,Released,"Comedy, Horror"
Boogeyman 2,en,10/20/2007,12.334,4500000,1798418,93,Released,"Horror, Thriller"
Monstrous,en,5/13/2022,12.328,0,0,89,Released,"Horror, Mystery, Thriller"
Rape Zombie: Lust of the Dead 5,ja,9/3/2014,12.327,0,0,82,Released,Horror
The Wolf House,es,9/26/2018,12.321,245000,0,75,Released,"Animation, Drama, Fantasy, Horror"
Vampires vs. the Bronx,en,10/2/2020,12.313,0,0,86,Released,"Comedy, Horror"
May the Devil Take You,id,8/9/2018,12.302,0,0,110,Released,"Horror, Thriller"
Kill List,en,9/2/2011,12.3,500000,450275,95,Released,"Crime, Horror, Thriller"
Pulse,ja,2/3/2001,12.296,25000000,318451,119,Released,"Horror, Mystery, Thriller"
Another Me,en,11/15/2013,12.28,0,489884,86,Released,"Drama, Horror, Mystery, Thriller"
Children of the Corn V: Fields of Terror,en,6/21/1998,12.273,1650000,0,83,Released,"Horror, Thriller"
Black Christmas,en,10/11/1974,12.268,620000,4053000,98,Released,"Horror, Mystery, Thriller"
Phenomena,en,1/25/1985,12.267,3800000,0,116,Released,"Horror, Thriller"
Haunted Connecticut,en,10/11/2022,12.266,0,0,77,Released,"Documentary, Horror, Mystery"
A Bay of Blood,it,9/8/1971,12.253,0,0,85,Released,"Horror, Thriller"
Critters Attack!,en,7/13/2019,12.252,0,0,89,Released,"Comedy, Horror, Science Fiction, TV Movie"
Boys in the Trees,en,9/9/2016,12.246,0,0,112,Released,"Drama, Horror, Thriller"
The People Under the Stairs,en,11/1/1991,12.226,6000000,31347154,102,Released,"Horror, Mystery"
Wind Chill,en,4/27/2007,12.219,6000000,285000,91,Released,"Drama, Horror, Thriller"
The Hole in the Ground,en,3/1/2019,12.214,0,3373474,90,Released,Horror
Stranded,en,5/22/2013,12.2,0,0,84,Released,"Horror, Science Fiction"
Mandrake,en,9/11/2010,12.199,0,0,89,Released,Horror
The Inhabitant,es,6/21/2018,12.199,0,0,93,Released,Horror
Frenzy,en,5/25/1972,12.191,3500000,12600000,116,Released,"Crime, Horror, Thriller"
The 16th Episode,en,6/28/2019,12.19,0,0,93,Released,Horror
The Call,en,10/23/2020,12.188,0,791762,97,Released,"Horror, Thriller"
Stephanie,en,4/27/2017,12.173,0,0,86,Released,"Drama, Fantasy, Horror, Mystery"
Night of the Comet,en,11/16/1984,12.17,3000000,14418922,95,Released,"Comedy, Horror, Science Fiction"
Dracula 3000,en,8/9/2004,12.165,10000,0,87,Released,"Horror, Science Fiction"
Thesis,es,4/11/1996,12.164,0,2647055,125,Released,"Horror, Thriller"
Once Bitten,en,11/15/1985,12.156,3200000,10000000,94,Released,"Comedy, Horror, Romance"
The Brood,en,5/25/1979,12.154,1355000,5000000,92,Released,"Horror, Science Fiction"
One Missed Call,ja,11/3/2003,12.137,1700000,16200000,112,Released,"Horror, Thriller"
Somne,es,10/21/2005,12.137,0,0,90,Released,"Horror, Science Fiction, Thriller"
Dave Made a Maze,en,8/18/2017,12.136,0,0,80,Released,"Adventure, Comedy, Fantasy, Horror"
Lost Souls,en,10/13/2000,12.13,50000000,31355910,97,Released,"Horror, Thriller"
Jeruzalem,en,1/22/2016,12.123,0,0,87,Released,"Action, Horror, Science Fiction, Thriller"
The Voices,en,7/3/2020,12.116,0,0,96,Released,"Horror, Thriller"
Phase IV,en,9/1/1974,12.112,0,0,86,Released,"Horror, Science Fiction, Thriller"
The Hidden,en,10/30/1987,12.103,5000000,9747988,96,Released,"Horror, Science Fiction, Thriller"
Burning Bright,en,8/17/2010,12.09,0,58147,89,Released,"Drama, Horror, Thriller"
Prince of Darkness,en,10/23/1987,12.085,3000000,14182492,101,Released,Horror
Sinister Circle,es,10/8/2015,12.064,0,0,86,Released,"Fantasy, Horror"
Bloody Hell,en,1/14/2021,12.06,0,28037,94,Released,"Comedy, Horror"
Bundy and the Green River Killer,en,4/9/2019,12.057,0,0,85,Released,"Crime, Drama, Horror, Thriller"
Tag,ja,5/11/2015,12.055,1250000,0,85,Released,"Action, Fantasy, Horror"
Trauma,it,3/12/1993,12.054,0,0,106,Released,"Horror, Mystery, Thriller"
The Fearless Vampire Killers,en,2/1/1967,12.053,2000000,0,108,Released,"Comedy, Horror"
No Escape Room,en,10/6/2018,12.045,0,0,85,Released,"Horror, Mystery, Thriller"
The Prophecy,en,9/1/1995,12.044,8000000,16115878,98,Released,"Fantasy, Horror, Thriller"
Tremors: Shrieker Island,en,10/20/2020,12.03,0,0,103,Released,"Action, Horror"
Phoenix Forgotten,en,4/21/2017,12.029,2800000,3600000,80,Released,"Horror, Mystery, Science Fiction"
The Reckoning,en,2/5/2021,12.026,0,165216,111,Released,"Drama, Horror"
The Rage: Carrie 2,en,3/11/1999,12.025,21000000,17762705,104,Released,"Horror, Science Fiction, Thriller"
Blood: The Last Vampire,en,4/2/2009,12.024,30000000,5874530,91,Released,"Action, Adventure, Horror, Science Fiction, Thriller"
The Cat o' Nine Tails,it,2/12/1971,12.019,1000000,1204739,112,Released,"Horror, Mystery, Thriller"
The Fury,en,3/10/1978,12.011,5500000,24000000,118,Released,"Horror, Science Fiction, Thriller"
Bhool Bhulaiyaa 2,hi,5/20/2022,12.004,0,22449857,142,Released,"Comedy, Horror"
Swamp Shark,en,6/25/2011,11.992,0,0,85,Released,"Horror, Thriller"
Children of the Corn III: Urban Harvest,en,9/12/1995,11.984,0,0,92,Released,"Horror, Thriller"
The Huntress: Rune of the Dead,en,7/21/2022,11.974,0,0,105,Released,"Adventure, Horror"
Tales from the Crypt: Demon Knight,en,1/13/1995,11.97,13000000,21089146,92,Released,"Comedy, Horror, Thriller"
Dead & Buried,en,5/29/1981,11.964,3000000,216166,94,Released,"Horror, Mystery"
Mutant Chronicles,en,8/7/2008,11.96,8000000,2131057,111,Released,"Action, Adventure, Horror, Science Fiction"
Ice Sharks,en,7/26/2016,11.959,0,0,85,Released,"Action, Adventure, Horror, Science Fiction, TV Movie"
JoJo's Bizarre Adventure: Phantom Blood,ja,2/17/2007,11.95,0,0,120,Released,"Action, Animation, Horror"
Onibaba,ja,11/21/1964,11.949,0,0,105,Released,"Drama, Horror"
The Day of the Triffids,en,7/5/1962,11.934,750000,0,93,Released,"Horror, Science Fiction, Thriller"
My Bloody Valentine,en,2/11/1981,11.931,2200000,5672031,90,Released,"Horror, Mystery, Thriller"
Rest Stop: Don't Look Back,en,9/30/2008,11.927,0,0,89,Released,Horror
Witches in the Woods,en,8/14/2019,11.913,71640,0,90,Released,"Horror, Mystery, Thriller"
The Maid,th,7/13/2020,11.908,0,0,102,Released,"Drama, Horror, Mystery, Thriller"
Daniel Isn't Real,en,12/6/2019,11.894,0,0,100,Released,"Horror, Mystery"
The Vanishing,en,2/5/1993,11.891,0,14543394,109,Released,"Drama, Horror, Mystery, Thriller"
All Cheerleaders Die,en,10/31/2013,11.876,0,0,89,Released,"Comedy, Horror, Thriller"
Invitation to Hell,en,5/24/1984,11.868,0,0,96,Released,"Horror, Mystery, Science Fiction, TV Movie"
The Darkness,en,5/13/2016,11.849,4000000,10898293,92,Released,"Horror, Thriller"
Primal Rage,en,11/1/2018,11.844,0,0,106,Released,Horror
Jenifer,en,11/18/2005,11.84,0,0,58,Released,"Horror, TV Movie"
Cherry Falls,en,8/25/2000,11.838,0,0,92,Released,"Horror, Mystery, Thriller"
Sand Sharks,en,12/20/2011,11.833,0,0,87,Released,"Comedy, Horror, Science Fiction"
Romina,es,7/13/2018,11.832,0,0,74,Released,"Horror, Thriller"
The Unspoken,en,10/24/2015,11.825,0,0,90,Released,"Horror, Mystery, Thriller"
Charles,en,7/23/2022,11.824,0,0,59,Released,Horror
Star of David: Beauty Hunting,ja,10/27/1979,11.819,0,0,100,Released,"Horror, Thriller"
Psycho IV: The Beginning,en,11/10/1990,11.819,800000,0,96,Released,Horror
México Bárbaro II,es,5/27/2017,11.813,0,0,118,Released,Horror
Glorious,en,7/21/2022,11.798,0,0,79,Released,"Comedy, Fantasy, Horror"
Velvet Buzzsaw,en,2/1/2019,11.789,21000000,0,113,Released,"Horror, Mystery, Thriller"
Wait Until Dark,en,10/26/1967,11.788,4000000,11000000,108,Released,"Crime, Horror, Thriller"
Mom's Got a Date with a Vampire,en,10/13/2000,11.775,0,0,85,Released,"Comedy, Family, Fantasy, Horror, TV Movie"
The Echo,en,5/25/2008,11.772,5000000,124048,96,Released,"Drama, Horror, Mystery, Thriller"
Wicked Little Things,en,11/17/2006,11.769,0,0,94,Released,"Fantasy, Horror"
Sharknado,en,7/11/2013,11.762,1000000,0,86,Released,"Action, Comedy, Fantasy, Horror, Science Fiction, TV Movie"
The Strange Vice of Mrs Wardh,it,1/15/1971,11.761,0,0,98,Released,"Crime, Horror, Mystery"
Sawed Off,en,10/11/2022,11.761,0,0,0,Released,Horror
Evidence,en,7/19/2013,11.758,0,0,93,Released,"Horror, Mystery, Thriller"
Shark Swarm,en,1/1/2008,11.749,0,0,159,Released,"Action, Drama, Horror, Thriller"
11/11/2011,en,11/11/2011,11.736,0,0,90,Released,"Horror, Thriller"
One Hour Photo,en,8/21/2002,11.715,12000000,52223306,96,Released,"Drama, Horror, Thriller"
Hellboy Animated: Sword of Storms,en,10/28/2006,11.713,0,0,73,Released,"Action, Animation, Fantasy, Horror, Science Fiction, Thriller, TV Movie"
Malevolent,en,12/13/2018,11.702,0,0,89,Released,Horror
Under the Shadow,fa,9/30/2016,11.694,0,0,84,Released,"Drama, Horror, Thriller, War"
After Midnight,en,11/5/2019,11.693,0,6713,83,Released,"Drama, Horror"
Amityville Exorcism,en,1/3/2017,11.685,0,0,77,Released,Horror
Summer Camp,en,3/18/2016,11.682,0,0,81,Released,Horror
Killer Joe,en,9/10/2011,11.673,10000000,4633668,102,Released,"Crime, Drama, Horror, Thriller"
A Nasty Piece of Work,en,12/6/2019,11.673,0,0,90,Released,"Horror, Thriller, TV Movie"
Kwaidan,ja,12/29/1964,11.666,0,0,183,Released,"Drama, Fantasy, Horror"
Come and Learn with Pibby!,en,10/30/2021,11.658,0,0,2,Released,"Animation, Horror"
Toxic Shark,en,8/3/2017,11.649,0,0,88,Released,"Horror, Science Fiction"
Satan's Little Helper,en,1/1/2004,11.645,0,0,100,Released,"Comedy, Horror, Romance"
Noroi: The Curse,ja,8/20/2005,11.631,2000000,0,115,Released,"Horror, Mystery, Thriller"
The Woman,en,10/14/2011,11.627,0,0,102,Released,"Drama, Horror"
Piranha,en,10/1/1995,11.626,0,0,89,Released,"Horror, TV Movie"
Fragile,en,10/14/2005,11.623,0,0,101,Released,"Horror, Mystery, Thriller"
Inland Empire,en,9/6/2006,11.612,0,4045770,180,Released,"Drama, Fantasy, Horror, Mystery"
Phantasm,en,3/28/1979,11.607,300000,11988469,89,Released,"Horror, Science Fiction"
Maniac Cop 3: Badge of Silence,en,2/1/1993,11.601,0,0,85,Released,"Action, Adventure, Horror"
The Disappointments Room,en,9/9/2016,11.596,15000000,0,92,Released,"Drama, Horror, Thriller"
The Island of Dr. Moreau,en,7/13/1977,11.582,6000000,0,99,Released,"Adventure, Horror, Science Fiction, Thriller"
Piercing,en,12/13/2018,11.579,0,0,82,Released,"Horror, Mystery, Thriller"
Stir of Echoes,en,9/10/1999,11.572,12000000,21133087,99,Released,Horror
Vacancy 2: The First Cut,en,10/24/2008,11.571,3000000,0,86,Released,"Crime, Horror, Thriller"
Nekromantik,de,5/27/1987,11.566,0,0,71,Released,"Drama, Horror"
Take Shelter,en,9/30/2011,11.555,5000000,3099314,120,Released,"Drama, Horror, Thriller"
Zombies! Zombies! Zombies!,en,9/9/2008,11.554,30000,0,82,Released,"Comedy, Horror"
Ever After,de,8/22/2019,11.554,0,0,90,Released,"Fantasy, Horror"
Tenebre,it,10/28/1982,11.539,0,0,101,Released,"Horror, Mystery, Thriller"
Out of the Dark,en,8/27/2014,11.535,0,0,92,Released,"Horror, Thriller"
Cucuy: The Boogeyman,en,10/13/2018,11.534,0,0,85,Released,"Horror, Thriller"
Brainscan,en,4/22/1994,11.528,0,4352094,96,Released,Horror
The Kingdom,da,11/23/1994,11.521,1500000,0,272,Released,"Drama, Horror, Mystery, TV Movie"
Tokyo Gore Police,ja,10/3/2008,11.52,0,0,110,Released,"Action, Adventure, Horror, Science Fiction"
Play or Die,en,5/10/2019,11.513,0,0,89,Released,"Horror, Mystery"
Hollow Man II,en,5/23/2006,11.509,0,0,91,Released,"Action, Horror, Science Fiction, Thriller"
The Reef,en,5/15/2010,11.506,0,0,88,Released,"Drama, Horror, Thriller"
Men Behind the Sun,cn,12/1/1988,11.505,0,0,105,Released,"Drama, History, Horror, War"
Thirst,ko,4/30/2009,11.497,5000000,13085023,134,Released,"Drama, Horror, Thriller"
Leviathan,en,3/17/1989,11.492,25000000,15704614,98,Released,"Action, Adventure, Horror, Science Fiction, Thriller"
The Stakelander,en,10/14/2016,11.492,0,0,85,Released,"Action, Horror"
Await Further Instructions,en,8/26/2018,11.482,0,0,91,Released,"Horror, Mystery, Science Fiction"
Disturbing Behavior,en,7/24/1998,11.478,15000000,17507368,84,Released,"Horror, Mystery, Science Fiction"
Deadgirl,en,9/6/2008,11.47,0,0,101,Released,"Horror, Thriller"
Errementari: The Blacksmith and the Devil,eu,3/2/2018,11.466,0,0,98,Released,"Drama, Fantasy, Horror"
They Crawl Beneath,en,10/4/2022,11.466,0,0,91,Released,"Horror, Science Fiction, Thriller"
Stickman,en,10/21/2017,11.46,0,0,90,Released,"Horror, Thriller"
Clownhouse,en,1/1/1989,11.451,200000,0,81,Released,Horror
Shadow of the Vampire,en,5/15/2000,11.449,8000000,8279017,92,Released,"Drama, Horror"
Little Evil,en,8/8/2017,11.445,0,0,94,Released,"Comedy, Horror"
The Curse of Sleeping Beauty,en,5/5/2016,11.435,0,0,89,Released,"Fantasy, Horror"
The Silenced,ko,6/18/2015,11.427,0,0,99,Released,"Horror, Mystery, Thriller"
The Watcher,en,10/1/2016,11.425,0,0,89,Released,"Horror, Thriller"
Seven in Heaven,en,10/5/2018,11.42,0,0,94,Released,Horror
Black Sunday,it,8/11/1960,11.419,0,0,86,Released,Horror
247°F,en,9/1/2011,11.418,650000,0,88,Released,"Horror, Thriller"
Dracula,en,7/20/1979,11.414,0,0,109,Released,"Horror, Romance"
51,en,2/26/2011,11.413,1000000,0,87,Released,"Horror, Science Fiction"
Girls Gone Dead,en,3/28/2012,11.411,500000,0,104,Released,"Comedy, Horror"
Sleepaway Camp,en,11/18/1983,11.407,350000,11000000,85,Released,Horror
The Whistler: Origins,es,9/21/2018,11.402,0,0,90,Released,"Drama, Horror"
The Twins Effect,cn,3/8/2003,11.4,0,3639926,107,Released,"Action, Comedy, Horror"
Raising Cain,en,8/7/1992,11.39,12000000,37170057,92,Released,"Crime, Drama, Horror, Thriller"
The Lawnmower Man,en,3/5/1992,11.382,10000000,32100816,108,Released,"Horror, Science Fiction"
Eaten Alive,en,12/25/1976,11.379,520000,0,91,Released,"Horror, Thriller"
Maneater,en,8/26/2022,11.372,0,0,86,Released,"Horror, Thriller"
Magic,en,11/8/1978,11.369,7000000,0,107,Released,"Drama, Horror, Thriller"
The Sacrament,en,9/2/2013,11.34,4000000,9221,99,Released,"Horror, Thriller"
Shrooms,en,8/16/2007,11.326,0,4910682,84,Released,"Horror, Mystery"
My Soul to Keep,en,10/4/2019,11.316,0,0,90,Released,"Horror, Thriller"
Godzilla vs. Biollante,ja,12/16/1989,11.296,5000000,7000000,105,Released,"Action, Horror, Science Fiction"
The Butterfly Room,en,8/4/2012,11.287,0,1081,87,Released,"Horror, Thriller"
Children of the Corn,en,9/26/2009,11.284,4500000,0,92,Released,"Horror, Thriller, TV Movie"
Return of the Living Dead Part II,en,1/15/1988,11.282,6200000,9205924,89,Released,"Comedy, Horror"
Devil Hunter,es,12/5/1980,11.276,0,0,102,Released,Horror
F,en,9/7/2010,11.273,1300000,0,79,Released,"Horror, Thriller"
Little Monsters,en,8/29/2019,11.265,0,0,94,Released,"Comedy, Horror"
Rigor Mortis,cn,9/6/2013,11.248,0,7865,105,Released,"Action, Drama, Horror"
One Cut of the Dead,ja,11/4/2017,11.247,30000,200000000,96,Released,"Comedy, Horror"
Them!,en,6/16/1954,11.244,23000000,0,94,Released,"Horror, Science Fiction"
V/H/S/99,en,9/15/2022,11.243,0,0,99,Released,"Horror, Thriller"
Taxidermia,hu,8/23/2006,11.241,0,0,91,Released,"Comedy, Drama, Horror"
Return of the Living Dead: Rave to the Grave,en,10/15/2005,11.239,0,0,86,Released,"Action, Comedy, Horror"
I'm Here,ko,10/10/2022,11.229,0,0,27,Released,"Family, Horror"
Maniac,en,11/14/1980,11.219,350000,10000000,87,Released,Horror
Frankenfish,en,10/9/2004,11.215,3000000,0,84,Released,"Action, Adventure, Horror"
The Little Stranger,en,8/30/2018,11.215,0,1824902,111,Released,"Drama, History, Horror, Mystery"
Homecoming,en,7/17/2009,11.214,1500000,0,88,Released,"Drama, Horror, Thriller"
Black Sabbath,it,8/17/1963,11.196,0,0,92,Released,Horror
Guilty of Romance,ja,1/21/2011,11.19,0,0,145,Released,"Drama, Horror, Mystery, Thriller"
A Girl Walks Home Alone at Night,en,11/21/2014,11.19,1000000,395000,99,Released,"Horror, Romance"
The Cured,en,11/24/2017,11.18,0,323776,95,Released,"Drama, Horror, Science Fiction"
Quatermass 2,en,5/24/1957,11.178,0,0,85,Released,"Horror, Science Fiction"
Spontaneous,en,10/2/2020,11.176,0,0,102,Released,"Comedy, Horror"
Creep,en,8/10/2004,11.173,0,0,85,Released,"Horror, Mystery, Thriller"
Grizzly II: Revenge,en,2/17/2020,11.172,7500000,0,74,Released,"Horror, Music, Thriller"
The Living Dead at Manchester Morgue,it,11/28/1974,11.156,0,0,95,Released,"Horror, Science Fiction"
Victor Crowley,en,9/12/2017,11.152,0,0,83,Released,"Comedy, Horror"
Deadly Blessing,en,8/14/1981,11.138,2500000,0,103,Released,Horror
Prowl,en,9/4/2010,11.136,0,0,81,Released,"Horror, Thriller"
Extraterrestrial,en,10/17/2014,11.134,0,0,101,Released,"Horror, Science Fiction"
Villains,en,9/20/2019,11.132,0,0,90,Released,"Comedy, Drama, Horror"
Return to House on Haunted Hill,en,10/3/2007,11.124,0,0,81,Released,"Horror, Thriller"
Strange Circus,ja,12/24/2005,11.119,0,0,108,Released,"Drama, Horror, Mystery, Thriller"
House,ja,8/26/1977,11.114,0,0,88,Released,"Comedy, Fantasy, Horror"
Megaboa,en,11/26/2021,11.111,0,0,100,Released,"Action, Horror"
Ed Gein,en,11/17/2000,11.099,0,5708,89,Released,"Crime, Drama, Horror, Thriller"
Planet of the Sharks,en,7/27/2016,11.088,5,6,85,Released,"Action, Horror, Science Fiction"
Warning: Do Not Play,ko,8/15/2019,11.072,0,0,85,Released,"Horror, Mystery"
Dreamscape,en,8/15/1984,11.068,0,12145169,99,Released,"Adventure, Horror, Science Fiction"
Spirit Halloween: The Movie,en,9/30/2022,11.062,0,0,87,Released,"Adventure, Family, Fantasy, Horror"
Blood and Chocolate,en,1/26/2007,11.056,15000000,6340723,98,Released,"Drama, Fantasy, Horror, Romance"
Trick or Treat,en,10/24/1986,11.055,0,6797218,97,Released,Horror
The Dark,en,10/12/2018,11.054,0,0,95,Released,"Drama, Fantasy, Horror"
Willow Creek,en,5/2/2013,11.042,0,0,80,Released,"Adventure, Horror, Mystery, Thriller"
A Christmas Horror Story,en,7/20/2015,11.042,0,0,99,Released,"Fantasy, Horror"
Navy Seals vs. Zombies,en,10/8/2015,11.041,1181389,56191,97,Released,"Action, Horror"
Ang Babaeng Nawawala sa Sarili,tl,7/15/2022,11.041,0,0,100,Released,Horror
Sightless,en,9/29/2020,11.038,0,0,89,Released,"Horror, Thriller"
Screamers: The Hunting,en,2/17/2009,11.025,0,0,94,Released,"Action, Horror, Science Fiction"
Last Shift,en,10/25/2014,11.009,0,0,87,Released,"Horror, Mystery"
Decoys,en,2/27/2004,11.004,5000000,0,95,Released,"Horror, Science Fiction, Thriller"
Prom Night,en,4/10/2008,11.002,0,14796236,88,Released,"Crime, Drama, Horror"
Lost Boys: The Tribe,en,7/29/2008,10.989,0,0,94,Released,"Comedy, Crime, Drama, Horror, Thriller"
FearDotCom,en,8/9/2002,10.98,40000000,18902015,101,Released,"Crime, Horror, Thriller"
Even Lambs Have Teeth,en,10/3/2015,10.978,0,0,78,Released,"Horror, Thriller"
Trouble Every Day,fr,7/11/2001,10.977,0,9200,101,Released,"Drama, Horror, Romance"
Black Water,en,6/1/2007,10.975,700000,1271556,90,Released,"Adventure, Drama, Horror"
From Beyond,en,10/24/1986,10.974,4500000,1261000,85,Released,"Horror, Science Fiction"
Skinwalker Ranch,en,10/30/2013,10.967,0,0,86,Released,"Horror, Science Fiction, Thriller"
Catacombs,en,6/1/2007,10.962,0,0,92,Released,"Horror, Thriller"
Vampire in Brooklyn,en,10/26/1995,10.96,14000000,19800000,100,Released,"Comedy, Horror, Romance"
From Within,en,4/25/2008,10.955,0,66456,89,Released,"Horror, Mystery, Thriller"
Woman in a Box: Virgin Sacrifice,ja,9/7/1985,10.953,0,0,82,Released,"Crime, Horror, Thriller"
The Serpent and the Rainbow,en,2/5/1988,10.952,7000000,19595031,98,Released,"Horror, Thriller"
Don't Look Now,en,12/3/1973,10.95,1500000,0,110,Released,"Drama, Horror, Thriller"
Night of the Animated Dead,en,9/21/2021,10.949,0,0,70,Released,"Animation, Horror"
The Thinning,en,10/12/2016,10.937,100000,0,90,Released,"Drama, Horror, Thriller"
The Devil Below,en,3/5/2021,10.934,0,0,89,Released,"Horror, Thriller"
Abattoir,en,11/24/2016,10.931,0,0,98,Released,"Horror, Thriller"
Henry: Portrait of a Serial Killer,en,4/10/1986,10.926,111000,0,83,Released,"Crime, Horror, Thriller"
The Story of Lady Sue,cn,1/30/1992,10.923,0,0,87,Released,Horror
The strange world of Gumball,es,7/5/2021,10.919,0,0,1,Released,"Animation, Horror"
Boogeyman,en,2/4/2005,10.898,20000000,67192859,89,Released,"Drama, Horror, Mystery, Thriller"
Chompy & The Girls,en,9/14/2021,10.886,0,0,89,Released,"Comedy, Horror"
Inside,fr,6/13/2007,10.874,3000000,0,79,Released,Horror
Devil's Gate,en,4/24/2017,10.873,0,0,94,Released,"Horror, Science Fiction, Thriller"
Corporate Animals,en,9/20/2019,10.873,0,0,86,Released,"Comedy, Horror"
